0,1,2
0.6690898506275165,347.60647670440267,2822.7902518542805
0.1710148594620285,2404.629774974199,1099.9141511563182
0.1487823909380694,9458.690074898606,6779.064369227783
0.2517443039181926,7843.422964008044,8373.015415079919
0.5419467189901497,8016.346448143923,7113.322537056118
0.595285980270369,9398.828522926246,1533.0057102411697
0.34893583991459876,7362.968091628603,887.1341329474363
0.8118743920073477,7799.025257716534,921.415460155171
0.4031347623484113,8071.476105981994,5632.022529068709
0.5629113461677895,5368.52826209098,4595.478645553077
0.8626836810027672,9801.225013072239,1987.6331286858322
0.554754734249956,7604.5135330883195,744.9830010102431
0.30227133824412555,7171.820609656382,625.5735455978408
0.33846133869542,580.9206202650853,5738.643786430543
0.36331704977640633,9831.65122506524,7940.660147895793
0.5835301731376312,3928.4300462039646,3087.7565797452276
0.8728508818273351,3420.766040610165,1770.7623800680412
0.6320208353495133,5904.664504371006,5073.34617023548
0.7604318161968093,1827.6848769620333,3737.9286798831586
0.5377204788891814,9775.848398370103,1155.319079397837
0.19141411184627516,4575.675311449506,9399.789302073905
0.16524371181614844,208.14530292772304,534.671053350527
0.8595851429212087,1612.7267776401955,3087.5244641877725
0.9853502224659868,1393.5306576529042,4637.115924309925
0.8303475813061247,8158.517743347785,6399.953601329896
0.6337090649390058,2441.843396238239,2797.013570433742
0.3270383125927486,9373.401583265057,363.6027548068733
0.25681598366488445,6627.141877913102,5442.160986505624
0.4057638500393195,5192.9609035429185,5165.421370162712
0.1774225771696545,1695.2260476743666,8194.500089321762
0.6491540932951801,1757.3382925132375,1811.3612559671994
0.4680973362690486,9467.08373628815,2105.119564946497
0.3323011248805463,7656.634728961047,9617.3576326045
0.9792041201752485,5058.418246137147,6469.700737323363
0.8297616118789427,9147.653946017725,3843.27856400461
0.2103977911460444,1538.8283243231208,8414.939741682329
0.2150245380763863,9275.89497603359,6950.028967531314
0.518115613266274,3633.626263589191,6168.682939017246
0.16709909316073993,1979.769238650394,6060.118759062023
0.9011891483830704,4802.734005108793,6417.728159378108
0.278355874023674,640.2462642966509,9605.032783417904
0.796543606075655,2507.985834858341,8319.933397885718
0.2019660501497198,4555.613674316431,4696.590877936009
0.7589747797479897,7198.9344102154355,7614.920489994804
0.6568938386921727,9588.723840916951,906.1544211067859
0.964584884984156,5939.488596962555,3895.6097307781715
0.3787834219030398,417.92580140807166,9982.085037630795
0.6307934637012905,6767.4960221850215,1079.936064238424
0.39524680878595,4605.2742198912965,4222.2052979193895
0.7275946008683025,6604.302152083193,9726.341120277622
0.31458580183598517,2061.940680111015,2367.272253935799
0.210514210650957,2381.1706738353796,3490.076504546138
0.24395948288233565,9929.551798122682,2230.216925688892
0.26072557528125484,4546.868735163357,4412.0032623788275
0.584828354480988,3065.5367396941233,5264.487052417892
0.40261435341034724,5885.324243949262,3536.2880818275535
0.9790335400160576,6670.885202654058,7894.226402196262
0.8606315438756913,8902.371235456956,8829.155495947114
0.18884708023102043,6668.66127510306,8377.881345979888
0.8541408070586403,270.05719011459655,3254.261326579864
0.8889274745448488,4510.48129352517,992.0515132545751
0.27363190672458126,4274.829733559074,2460.547881474389
0.4335261491040625,202.37534735593303,1950.9489668097492
0.9047327793877948,8179.975379694362,4982.591499356176
0.33727339442996607,7934.142404670523,6655.7440228787245
0.15861709245302003,9542.497275590582,7352.76213667212
0.9839904438467476,3559.3947268445622,1659.3792532269413
0.12611834426651616,2021.9365478709285,846.2215660076772
0.9735865624833503,4593.620104031515,333.6906513401496
0.8248704341880461,8558.372612271874,5383.149399433574
0.5432495881373429,6126.368978240872,4571.5454623205005
0.8619636239950861,1907.8018051122863,1594.776099937799
0.8665455644324127,7604.277541432389,6460.42283591789
0.19088260856061867,9951.559889399065,293.1490971861635
0.9172664077489855,9319.770788418044,5407.392662505736
0.9437914396350647,2277.0210576667046,6386.302078226002
0.8209016865850393,9701.734606843691,657.2582870778012
0.325807636976688,7465.257115994596,8194.605420482145
0.41210757683410504,7084.379221559906,4567.3609018456755
0.7296158597916156,8994.50898095386,7385.635356188404
0.24543615685768627,6724.9718154259335,9476.932149101196
0.2780536341659604,7374.796739667373,5309.193607704724
0.3588098520185824,689.3798021021688,1331.4294685036232
0.5120512637711524,3381.8531476938606,9843.094402229786
0.3597744532721179,7114.027725774,2885.5882260871576
0.14354319088087222,9135.202144784796,2919.2680712514084
0.6554837381928635,8753.28537915346,6651.636335285355
0.393674416833693,4351.862367083014,4784.682130152479
0.22286863125133047,6328.4551100021945,4930.769955989281
0.19613706929123534,2174.510180586959,1734.817461086904
0.5105028931786482,5253.87627676141,708.3908116603218
0.28610007917692803,9478.402444212432,9708.280529475098
0.8897721636052013,9691.146604703501,5221.931922413013
0.4489881324978544,4184.144178942877,9842.02237564433
0.24728741875676036,3490.593321903489,892.2824466659155
0.20445012750222363,131.5484918831026,9283.450159944843
0.2987806865235437,8530.269394530224,1462.3105097219118
0.5495807805631334,5276.431306307834,9013.52216557659
0.620553227818361,2213.942382453817,5417.679256420073
0.9644119406472753,5580.171480714943,2935.0533446997606
